1.30E+08,1.73818053505450e+001,1.75692594284631e+002,
1.30E+08,1.73817895564724e+001,1.75691062932545e+002,
1.30E+08,1.73817737581660e+001,1.75689531684010e+002,
1.30E+08,1.73817579556270e+001,1.75688000538945e+002,
1.31E+08,1.73817421488557e+001,1.75686469497267e+002,
1.31E+08,1.73817263378528e+001,1.75684938558924e+002,
1.31E+08,1.73817105226190e+001,1.75683407723824e+002,
1.31E+08,1.73816947031545e+001,1.75681876991912e+002,
1.31E+08,1.73816788794597e+001,1.75680346363093e+002,
1.31E+08,1.73816630515367e+001,1.75678815837306e+002,
1.31E+08,1.73816472193845e+001,1.75677285414485e+002,
1.31E+08,1.73816313830043e+001,1.75675755094540e+002,
1.31E+08,1.73816155423970e+001,1.75674224877417e+002,
1.31E+08,1.73815996975626e+001,1.75672694763027e+002,
1.31E+08,1.73815838485021e+001,1.75671164751316e+002,
1.31E+08,1.73815679952157e+001,1.75669634842195e+002,
1.31E+08,1.73815521377046e+001,1.75668105035595e+002,
1.31E+08,1.73815362759688e+001,1.75666575331452e+002,
1.31E+08,1.73815204100092e+001,1.75665045729682e+002,
1.31E+08,1.73815045398262e+001,1.75663516230225e+002,
1.31E+08,1.73814886654211e+001,1.75661986832998e+002,
1.31E+08,1.73814727867935e+001,1.75660457537944e+002,
1.31E+08,1.73814569039444e+001,1.75658928344973e+002,
1.31E+08,1.73814410168749e+001,1.75657399254019e+002,
1.31E+08,1.73814251255847e+001,1.75655870265019e+002,
1.31E+08,1.73814092300753e+001,1.75654341377896e+002,
1.31E+08,1.73813933303465e+001,1.75652812592583e+002,
1.31E+08,1.73813774263992e+001,1.75651283909004e+002,
1.31E+08,1.73813615182348e+001,1.75649755327078e+002,
1.31E+08,1.73813456058521e+001,1.75648226846750e+002,
1.31E+08,1.73813296892531e+001,1.75646698467947e+002,
1.32E+08,1.73813137684380e+001,1.75645170190589e+002,
1.32E+08,1.73812978434079e+001,1.75643642014610e+002,
1.32E+08,1.73812819141621e+001,1.75642113939940e+002,
1.32E+08,1.73812659807026e+001,1.75640585966492e+002,
1.32E+08,1.73812500430297e+001,1.75639058094241e+002,
1.32E+08,1.73812341011432e+001,1.75637530323075e+002,
1.32E+08,1.73812181550439e+001,1.75636002652927e+002,
1.32E+08,1.73812022047335e+001,1.75634475083734e+002,
1.32E+08,1.73811862502112e+001,1.75632947615433e+002,
1.32E+08,1.73811702914782e+001,1.75631420247943e+002,
1.32E+08,1.73811543285354e+001,1.75629892981194e+002,
1.32E+08,1.73811383613829e+001,1.75628365815122e+002,
1.32E+08,1.73811223900217e+001,1.75626838749649e+002,
1.32E+08,1.73811064144521e+001,1.75625311784719e+002,
1.32E+08,1.73810904346748e+001,1.75623784920244e+002,
1.32E+08,1.73810744506899e+001,1.75622258156175e+002,
1.32E+08,1.73810584624989e+001,1.75620731492432e+002,
1.32E+08,1.73810424701018e+001,1.75619204928933e+002,
1.32E+08,1.73810264734994e+001,1.75617678465623e+002,
1.32E+08,1.73810104726921e+001,1.75616152102433e+002,
1.32E+08,1.73809944676811e+001,1.75614625839297e+002,
1.32E+08,1.73809784584659e+001,1.75613099676123e+002,
1.32E+08,1.73809624450479e+001,1.75611573612866e+002,
1.32E+08,1.73809464274278e+001,1.75610047649454e+002,
1.32E+08,1.73809304056055e+001,1.75608521785806e+002,
1.32E+08,1.73809143795821e+001,1.75606996021867e+002,
1.33E+08,1.73808983493585e+001,1.75605470357545e+002,
1.33E+08,1.73808823149343e+001,1.75603944792801e+002,
1.33E+08,1.73808662763109e+001,1.75602419327553e+002,
1.33E+08,1.73808502334886e+001,1.75600893961726e+002,
1.33E+08,1.73808341864687e+001,1.75599368695260e+002,
1.33E+08,1.73808181352504e+001,1.75597843528084e+002,
1.33E+08,1.73808020798349e+001,1.75596318460121e+002,
1.33E+08,1.73807860202234e+001,1.75594793491322e+002,
1.33E+08,1.73807699564158e+001,1.75593268621612e+002,
1.33E+08,1.73807538884128e+001,1.75591743850902e+002,
1.33E+08,1.73807378162155e+001,1.75590219179162e+002,
1.33E+08,1.73807217398238e+001,1.75588694606290e+002,
1.33E+08,1.73807056592388e+001,1.75587170132233e+002,
1.33E+08,1.73806895744604e+001,1.75585645756921e+002,
1.33E+08,1.73806734854900e+001,1.75584121480282e+002,
1.33E+08,1.73806573923278e+001,1.75582597302256e+002,
1.33E+08,1.73806412949744e+001,1.75581073222770e+002,
1.33E+08,1.73806251934309e+001,1.75579549241764e+002,
1.33E+08,1.73806090876965e+001,1.75578025359163e+002,
1.33E+08,1.73805929777736e+001,1.75576501574903e+002,
1.33E+08,1.73805768636614e+001,1.75574977888917e+002,
1.33E+08,1.73805607453613e+001,1.75573454301133e+002,
1.33E+08,1.73805446228733e+001,1.75571930811496e+002,
1.33E+08,1.73805284961982e+001,1.75570407419921e+002,
1.33E+08,1.73805123653368e+001,1.75568884126347e+002,
1.33E+08,1.73804962302897e+001,1.75567360930718e+002,
1.33E+08,1.73804800910570e+001,1.75565837832962e+002,
1.34E+08,1.73804639476402e+001,1.75564314833006e+002,
1.34E+08,1.73804478000390e+001,1.75562791930786e+002,
1.34E+08,1.73804316482539e+001,1.75561269126248e+002,
1.34E+08,1.73804154922860e+001,1.75559746419305e+002,
1.34E+08,1.73803993321365e+001,1.75558223809901e+002,
1.34E+08,1.73803831678047e+001,1.75556701297972e+002,
1.34E+08,1.73803669992919e+001,1.75555178883444e+002,
1.34E+08,1.73803508265981e+001,1.75553656566243e+002,
1.34E+08,1.73803346497251e+001,1.75552134346336e+002,
1.34E+08,1.73803184686718e+001,1.75550612223633e+002,
1.34E+08,1.73803022834405e+001,1.75549090198067e+002,
1.34E+08,1.73802860940304e+001,1.75547568269582e+002,
1.34E+08,1.73802699004431e+001,1.75546046438096e+002,
1.34E+08,1.73802537026788e+001,1.75544524703567e+002,
1.34E+08,1.73802375007376e+001,1.75543003065898e+002,
1.34E+08,1.73802212946211e+001,1.75541481525061e+002,
1.34E+08,1.73802050843286e+001,1.75539960080964e+002,
1.34E+08,1.73801888698621e+001,1.75538438733548e+002,
1.34E+08,1.73801726512212e+001,1.75536917482747e+002,
1.34E+08,1.73801564284071e+001,1.75535396328496e+002,
1.34E+08,1.73801402014192e+001,1.75533875270743e+002,
1.34E+08,1.73801239702597e+001,1.75532354309398e+002,
1.34E+08,1.73801077349284e+001,1.75530833444420e+002,
1.34E+08,1.73800914954257e+001,1.75529312675725e+002,
1.34E+08,1.73800752517523e+001,1.75527792003268e+002,
1.34E+08,1.73800590039089e+001,1.75526271426962e+002,
1.34E+08,1.73800427518967e+001,1.75524750946751e+002,
1.35E+08,1.73800264957146e+001,1.75523230562572e+002,
1.35E+08,1.73800102353650e+001,1.75521710274364e+002,
1.35E+08,1.73799939708476e+001,1.75520190082061e+002,
1.35E+08,1.73799777021632e+001,1.75518669985600e+002,
1.35E+08,1.73799614293121e+001,1.75517149984901e+002,
1.35E+08,1.73799451522948e+001,1.75515630079927e+002,
1.35E+08,1.73799288711127e+001,1.75514110270590e+002,
1.35E+08,1.73799125857654e+001,1.75512590556836e+002,
1.35E+08,1.73798962962545e+001,1.75511070938598e+002,
1.35E+08,1.73798800025797e+001,1.75509551415827e+002,
1.35E+08,1.73798637047416e+001,1.75508031988429e+002,
1.35E+08,1.73798474027414e+001,1.75506512656375e+002,
1.35E+08,1.73798310965795e+001,1.75504993419567e+002,
1.35E+08,1.73798147862562e+001,1.75503474277962e+002,
1.35E+08,1.73797984717723e+001,1.75501955231487e+002,
1.35E+08,1.73797821531282e+001,1.75500436280091e+002,
1.35E+08,1.73797658303246e+001,1.75498917423712e+002,
1.35E+08,1.73797495033620e+001,1.75497398662266e+002,
1.35E+08,1.73797331722412e+001,1.75495879995695e+002,
1.35E+08,1.73797168369628e+001,1.75494361423952e+002,
1.35E+08,1.73797004975270e+001,1.75492842946965e+002,
1.35E+08,1.73796841539344e+001,1.75491324564667e+002,
1.35E+08,1.73796678061861e+001,1.75489806277004e+002,
1.35E+08,1.73796514542822e+001,1.75488288083902e+002,
1.35E+08,1.73796350982233e+001,1.75486769985301e+002,
1.35E+08,1.73796187380106e+001,1.75485251981152e+002,
1.36E+08,1.73796023736439e+001,1.75483734071359e+002,
1.36E+08,1.73795860051241e+001,1.75482216255901e+002,
1.36E+08,1.73795696324521e+001,1.75480698534676e+002,
1.36E+08,1.73795532556276e+001,1.75479180907644e+002,
1.36E+08,1.73795368746523e+001,1.75477663374759e+002,
1.36E+08,1.73795204895263e+001,1.75476145935936e+002,
1.36E+08,1.73795041002493e+001,1.75474628591107e+002,
1.36E+08,1.73794877068235e+001,1.75473111340219e+002,
1.36E+08,1.73794713092483e+001,1.75471594183208e+002,
1.36E+08,1.73794549075245e+001,1.75470077120016e+002,
1.36E+08,1.73794385016528e+001,1.75468560150582e+002,
1.36E+08,1.73794220916342e+001,1.75467043274839e+002,
1.36E+08,1.73794056774684e+001,1.75465526492725e+002,
1.36E+08,1.73793892591569e+001,1.75464009804177e+002,
1.36E+08,1.73793728366997e+001,1.75462493209143e+002,
1.36E+08,1.73793564100974e+001,1.75460976707543e+002,
1.36E+08,1.73793399793507e+001,1.75459460299340e+002,
1.36E+08,1.73793235444602e+001,1.75457943984453e+002,
1.36E+08,1.73793071054267e+001,1.75456427762826e+002,
1.36E+08,1.73792906622505e+001,1.75454911634403e+002,
1.36E+08,1.73792742149317e+001,1.75453395599107e+002,
1.36E+08,1.73792577634718e+001,1.75451879656892e+002,
1.36E+08,1.73792413078707e+001,1.75450363807693e+002,
1.36E+08,1.73792248481297e+001,1.75448848051464e+002,
1.36E+08,1.73792083842489e+001,1.75447332388122e+002,
1.36E+08,1.73791919162288e+001,1.75445816817612e+002,
1.36E+08,1.73791754440698e+001,1.75444301339856e+002,
1.37E+08,1.73791589677729e+001,1.75442785954838e+002,
1.37E+08,1.73791424873392e+001,1.75441270662461e+002,
1.37E+08,1.73791260027680e+001,1.75439755462671e+002,
1.37E+08,1.73791095140603e+001,1.75438240355409e+002,
1.37E+08,1.73790930212170e+001,1.75436725340619e+002,
1.37E+08,1.73790765242385e+001,1.75435210418229e+002,
1.37E+08,1.73790600231258e+001,1.75433695588201e+002,
1.37E+08,1.73790435178790e+001,1.75432180850447e+002,
1.37E+08,1.73790270084985e+001,1.75430666204941e+002,
1.37E+08,1.73790104949856e+001,1.75429151651576e+002,
1.37E+08,1.73789939773402e+001,1.75427637190339e+002,
1.37E+08,1.73789774555629e+001,1.75426122821137e+002,
1.37E+08,1.73789609296550e+001,1.75424608543926e+002,
1.37E+08,1.73789443996163e+001,1.75423094358643e+002,
1.37E+08,1.73789278654477e+001,1.75421580265229e+002,
1.37E+08,1.73789113271495e+001,1.75420066263613e+002,
1.37E+08,1.73788947847228e+001,1.75418552353749e+002,
1.37E+08,1.73788782381677e+001,1.75417038535575e+002,
1.37E+08,1.73788616874849e+001,1.75415524809033e+002,
1.37E+08,1.73788451326750e+001,1.75414011174059e+002,
1.37E+08,1.73788285737391e+001,1.75412497630591e+002,
1.37E+08,1.73788120106767e+001,1.75410984178572e+002,
1.37E+08,1.73787954434887e+001,1.75409470817952e+002,
1.37E+08,1.73787788721767e+001,1.75407957548657e+002,
1.37E+08,1.73787622967400e+001,1.75406444370633e+002,
1.37E+08,1.73787457171802e+001,1.75404931283836e+002,
1.37E+08,1.73787291334969e+001,1.75403418288178e+002,
1.38E+08,1.73787125456910e+001,1.75401905383621e+002,
1.38E+08,1.73786959537636e+001,1.75400392570101e+002,
1.38E+08,1.73786793577149e+001,1.75398879847565e+002,
1.38E+08,1.73786627575456e+001,1.75397367215943e+002,
1.38E+08,1.73786461532551e+001,1.75395854675175e+002,
1.38E+08,1.73786295448459e+001,1.75394342225222e+002,
1.38E+08,1.73786129323178e+001,1.75392829865996e+002,
1.38E+08,1.73785963156710e+001,1.75391317597467e+002,
1.38E+08,1.73785796949060e+001,1.75389805419558e+002,
1.38E+08,1.73785630700239e+001,1.75388293332223e+002,
1.38E+08,1.73785464410254e+001,1.75386781335396e+002,
1.38E+08,1.73785298079107e+001,1.75385269429017e+002,
1.38E+08,1.73785131706801e+001,1.75383757613039e+002,
1.38E+08,1.73784965293345e+001,1.75382245887386e+002,
1.38E+08,1.73784798838745e+001,1.75380734252018e+002,
1.38E+08,1.73784632343010e+001,1.75379222706866e+002,
1.38E+08,1.73784465806139e+001,1.75377711251885e+002,
1.38E+08,1.73784299228140e+001,1.75376199886996e+002,
1.38E+08,1.73784132609021e+001,1.75374688612148e+002,
1.38E+08,1.73783965948789e+001,1.75373177427303e+002,
1.38E+08,1.73783799247443e+001,1.75371666332380e+002,
1.38E+08,1.73783632504998e+001,1.75370155327333e+002,
1.38E+08,1.73783465721446e+001,1.75368644412100e+002,
1.38E+08,1.73783298896806e+001,1.75367133586621e+002,
1.38E+08,1.73783132031081e+001,1.75365622850850e+002,
1.38E+08,1.73782965124270e+001,1.75364112204724e+002,
1.39E+08,1.73782798176390e+001,1.75362601648176e+002,
1.39E+08,1.73782631187433e+001,1.75361091181161e+002,
1.39E+08,1.73782464157417e+001,1.75359580803621e+002,
1.39E+08,1.73782297086340e+001,1.75358070515481e+002,
1.39E+08,1.73782129974212e+001,1.75356560316707e+002,
1.39E+08,1.73781962821036e+001,1.75355050207243e+002,
1.39E+08,1.73781795626823e+001,1.75353540187013e+002,
1.39E+08,1.73781628391568e+001,1.75352030255963e+002,
1.39E+08,1.73781461115286e+001,1.75350520414074e+002,
1.39E+08,1.73781293797978e+001,1.75349010661231e+002,
1.39E+08,1.73781126439660e+001,1.75347500997416e+002,
1.39E+08,1.73780959040317e+001,1.75345991422563e+002,
1.39E+08,1.73780791599973e+001,1.75344481936601e+002,
1.39E+08,1.73780624118629e+001,1.75342972539503e+002,
1.39E+08,1.73780456596290e+001,1.75341463231189e+002,
1.39E+08,1.73780289032959e+001,1.75339954011614e+002,
1.39E+08,1.73780121428646e+001,1.75338444880714e+002,
1.39E+08,1.73779953783351e+001,1.75336935838431e+002,
1.39E+08,1.73779786097085e+001,1.75335426884730e+002,
1.39E+08,1.73779618369851e+001,1.75333918019528e+002,
1.39E+08,1.73779450601656e+001,1.75332409242789e+002,
1.39E+08,1.73779282792508e+001,1.75330900554441e+002,
1.39E+08,1.73779114942407e+001,1.75329391954439e+002,
1.39E+08,1.73778947051363e+001,1.75327883442723e+002,
1.39E+08,1.73778779119379e+001,1.75326375019244e+002,
1.39E+08,1.73778611146465e+001,1.75324866683932e+002,
1.39E+08,1.73778443132621e+001,1.75323358436751e+002,
1.40E+08,1.73778275077862e+001,1.75321850277623e+002,
1.40E+08,1.73778106982181e+001,1.75320342206527e+002,
1.40E+08,1.73777938845591e+001,1.75318834223359e+002,
1.40E+08,1.73777770668096e+001,1.75317326328099e+002,
1.40E+08,1.73777602449706e+001,1.75315818520694e+002,
1.40E+08,1.73777434190421e+001,1.75314310801065e+002,
1.40E+08,1.73777265890247e+001,1.75312803169172e+002,
1.40E+08,1.73777097549195e+001,1.75311295624953e+002,
1.40E+08,1.73776929167265e+001,1.75309788168358e+002,
1.40E+08,1.73776760744466e+001,1.75308280799328e+002,
1.40E+08,1.73776592280800e+001,1.75306773517818e+002,
1.40E+08,1.73776423776277e+001,1.75305266323773e+002,
1.40E+08,1.73776255230901e+001,1.75303759217120e+002,
1.40E+08,1.73776086644675e+001,1.75302252197814e+002,
1.40E+08,1.73775918017613e+001,1.75300745265810e+002,
1.40E+08,1.73775749349710e+001,1.75299238421047e+002,
1.40E+08,1.73775580640979e+001,1.75297731663452e+002,
1.40E+08,1.73775411891420e+001,1.75296224993000e+002,
1.40E+08,1.73775243101047e+001,1.75294718409631e+002,
1.40E+08,1.73775074269858e+001,1.75293211913274e+002,
1.40E+08,1.73774905397860e+001,1.75291705503892e+002,
1.40E+08,1.73774736485059e+001,1.75290199181415e+002,
1.40E+08,1.73774567531468e+001,1.75288692945801e+002,
1.40E+08,1.73774398537080e+001,1.75287186796988e+002,
1.40E+08,1.73774229501908e+001,1.75285680734934e+002,
1.40E+08,1.73774060425961e+001,1.75284174759575e+002,
1.40E+08,1.73773891309237e+001,1.75282668870856e+002,
1.41E+08,1.73773722151742e+001,1.75281163068725e+002,
1.41E+08,1.73773552953491e+001,1.75279657353131e+002,
1.41E+08,1.73773383714483e+001,1.75278151724018e+002,
1.41E+08,1.73773214434722e+001,1.75276646181329e+002,
1.41E+08,1.73773045114215e+001,1.75275140725016e+002,
1.41E+08,1.73772875752967e+001,1.75273635355029e+002,
1.41E+08,1.73772706350988e+001,1.75272130071305e+002,
1.41E+08,1.73772536908280e+001,1.75270624873804e+002,
1.41E+08,1.73772367424848e+001,1.75269119762453e+002,
1.41E+08,1.73772197900699e+001,1.75267614737217e+002,
1.41E+08,1.73772028335844e+001,1.75266109798026e+002,
1.41E+08,1.73771858730281e+001,1.75264604944838e+002,
1.41E+08,1.73771689084013e+001,1.75263100177598e+002,
1.41E+08,1.73771519397057e+001,1.75261595496255e+002,
1.41E+08,1.73771349669409e+001,1.75260090900756e+002,
1.41E+08,1.73771179901077e+001,1.75258586391038e+002,
1.41E+08,1.73771010092072e+001,1.75257081967056e+002,
1.41E+08,1.73770840242390e+001,1.75255577628760e+002,
1.41E+08,1.73770670352046e+001,1.75254073376100e+002,
1.41E+08,1.73770500421041e+001,1.75252569209006e+002,
1.41E+08,1.73770330449384e+001,1.75251065127445e+002,
1.41E+08,1.73770160437073e+001,1.75249561131344e+002,
1.41E+08,1.73769990384118e+001,1.75248057220679e+002,
1.41E+08,1.73769820290530e+001,1.75246553395365e+002,
1.41E+08,1.73769650156307e+001,1.75245049655372e+002,
1.41E+08,1.73769479981457e+001,1.75243546000646e+002,
1.42E+08,1.73769309765989e+001,1.75242042431120e+002,
1.42E+08,1.73769139509906e+001,1.75240538946758e+002,
1.42E+08,1.73768969213212e+001,1.75239035547492e+002,
1.42E+08,1.73768798875909e+001,1.75237532233289e+002,
1.42E+08,1.73768628498016e+001,1.75236029004083e+002,
1.42E+08,1.73768458079529e+001,1.75234525859834e+002,
1.42E+08,1.73768287620453e+001,1.75233022800470e+002,
1.42E+08,1.73768117120798e+001,1.75231519825951e+002,
1.42E+08,1.73767946580562e+001,1.75230016936227e+002,
1.42E+08,1.73767775999760e+001,1.75228514131248e+002,
1.42E+08,1.73767605378396e+001,1.75227011410968e+002,
1.42E+08,1.73767434716466e+001,1.75225508775309e+002,
1.42E+08,1.73767264013996e+001,1.75224006224241e+002,
1.42E+08,1.73767093270968e+001,1.75222503757713e+002,
1.42E+08,1.73766922487400e+001,1.75221001375667e+002,
1.42E+08,1.73766751663296e+001,1.75219499078044e+002,
1.42E+08,1.73766580798660e+001,1.75217996864808e+002,
1.42E+08,1.73766409893503e+001,1.75216494735893e+002,
1.42E+08,1.73766238947825e+001,1.75214992691265e+002,
1.42E+08,1.73766067961634e+001,1.75213490730868e+002,
1.42E+08,1.73765896934938e+001,1.75211988854640e+002,
1.42E+08,1.73765725867734e+001,1.75210487062528e+002,
1.42E+08,1.73765554760037e+001,1.75208985354498e+002,
1.42E+08,1.73765383611844e+001,1.75207483730489e+002,
1.42E+08,1.73765212423173e+001,1.75205982190453e+002,
1.42E+08,1.73765041194016e+001,1.75204480734340e+002,
