Freq.	V(vout)/V(vin)
1.55603060306026e+008	(1.74014081195807e+001dB,1.76250487191545e+002°)
1.55640564056401e+008	(1.74014092554447e+001dB,1.76249368237560e+002°)
1.55678067806777e+008	(1.74014103915847e+001dB,1.76248249337564e+002°)
1.55715571557152e+008	(1.74014115278729e+001dB,1.76247130491454e+002°)
1.55753075307527e+008	(1.74014126644150e+001dB,1.76246011699264e+002°)
1.55790579057902e+008	(1.74014138011602e+001dB,1.76244892960929e+002°)
1.55828082808277e+008	(1.74014149381580e+001dB,1.76243774276412e+002°)
1.55865586558652e+008	(1.74014160753367e+001dB,1.76242655645652e+002°)
1.55903090309027e+008	(1.74014172127859e+001dB,1.76241537068670e+002°)
1.55940594059402e+008	(1.74014183504070e+001dB,1.76240418545357e+002°)
1.55978097809777e+008	(1.74014194882540e+001dB,1.76239300075704e+002°)
1.56015601560152e+008	(1.74014206263578e+001dB,1.76238181659733e+002°)
1.56053105310527e+008	(1.74014217646486e+001dB,1.76237063297307e+002°)
1.56090609060902e+008	(1.74014229032066e+001dB,1.76235944988477e+002°)
1.56128112811277e+008	(1.74014240419117e+001dB,1.76234826733117e+002°)
1.56165616561652e+008	(1.74014251808893e+001dB,1.76233708531266e+002°)
1.56203120312027e+008	(1.74014263200705e+001dB,1.76232590382854e+002°)
1.56240624062402e+008	(1.74014274594746e+001dB,1.76231472287848e+002°)
1.56278127812777e+008	(1.74014285991119e+001dB,1.76230354246215e+002°)
1.56315631563152e+008	(1.74014297389393e+001dB,1.76229236257888e+002°)
1.56353135313527e+008	(1.74014308790233e+001dB,1.76228118322901e+002°)
1.56390639063902e+008	(1.74014320193247e+001dB,1.76227000441167e+002°)
1.56428142814277e+008	(1.74014331598458e+001dB,1.76225882612635e+002°)
1.56465646564652e+008	(1.74014343005350e+001dB,1.76224764837281e+002°)
1.56503150315027e+008	(1.74014354415209e+001dB,1.76223647115104e+002°)
1.56540654065402e+008	(1.74014365826846e+001dB,1.76222529446017e+002°)
1.56578157815777e+008	(1.74014377240919e+001dB,1.76221411830007e+002°)
1.56615661566152e+008	(1.74014388657175e+001dB,1.76220294267041e+002°)
1.56653165316527e+008	(1.74014400075669e+001dB,1.76219176757081e+002°)
1.56690669066902e+008	(1.74014411496425e+001dB,1.76218059300096e+002°)
1.56728172817277e+008	(1.74014422919294e+001dB,1.76216941896024e+002°)
1.56765676567652e+008	(1.74014434344460e+001dB,1.76215824544839e+002°)
1.56803180318028e+008	(1.74014445771564e+001dB,1.76214707246510e+002°)
1.56840684068403e+008	(1.74014457201328e+001dB,1.76213590001017e+002°)
1.56878187818778e+008	(1.74014468632973e+001dB,1.76212472808295e+002°)
1.56915691569153e+008	(1.74014480067167e+001dB,1.76211355668325e+002°)
1.56953195319528e+008	(1.74014491503574e+001dB,1.76210238581055e+002°)
1.56990699069903e+008	(1.74014502942071e+001dB,1.76209121546464e+002°)
1.57028202820278e+008	(1.74014514382559e+001dB,1.76208004564506e+002°)
1.57065706570653e+008	(1.74014525825686e+001dB,1.76206887635162e+002°)
1.57103210321028e+008	(1.74014537271039e+001dB,1.76205770758380e+002°)
1.57140714071403e+008	(1.74014548718390e+001dB,1.76204653934118e+002°)
1.57178217821778e+008	(1.74014560168151e+001dB,1.76203537162357e+002°)
1.57215721572153e+008	(1.74014571619995e+001dB,1.76202420443042e+002°)
1.57253225322528e+008	(1.74014583074112e+001dB,1.76201303776153e+002°)
1.57290729072903e+008	(1.74014594530671e+001dB,1.76200187161663e+002°)
1.57328232823278e+008	(1.74014605989318e+001dB,1.76199070599506e+002°)
1.57365736573653e+008	(1.74014617450166e+001dB,1.76197954089659e+002°)
1.57403240324028e+008	(1.74014628913350e+001dB,1.76196837632092e+002°)
1.57440744074403e+008	(1.74014640378855e+001dB,1.76195721226776e+002°)
1.57478247824778e+008	(1.74014651846648e+001dB,1.76194604873663e+002°)
1.57515751575153e+008	(1.74014663316451e+001dB,1.76193488572704e+002°)
1.57553255325528e+008	(1.74014674788520e+001dB,1.76192372323875e+002°)
1.57590759075903e+008	(1.74014686262831e+001dB,1.76191256127160e+002°)
1.57628262826278e+008	(1.74014697739752e+001dB,1.76190139982502e+002°)
1.57665766576653e+008	(1.74014709218317e+001dB,1.76189023889848e+002°)
1.57703270327028e+008	(1.74014720699263e+001dB,1.76187907849206e+002°)
1.57740774077403e+008	(1.74014732182830e+001dB,1.76186791860518e+002°)
1.57778277827778e+008	(1.74014743668747e+001dB,1.76185675923761e+002°)
1.57815781578153e+008	(1.74014755156678e+001dB,1.76184560038870e+002°)
1.57853285328528e+008	(1.74014766646676e+001dB,1.76183444205824e+002°)
1.57890789078903e+008	(1.74014778139193e+001dB,1.76182328424598e+002°)
1.57928292829278e+008	(1.74014789633704e+001dB,1.76181212695145e+002°)
1.57965796579654e+008	(1.74014801130871e+001dB,1.76180097017437e+002°)
1.58003300330029e+008	(1.74014812629924e+001dB,1.76178981391427e+002°)
1.58040804080404e+008	(1.74014824131602e+001dB,1.76177865817109e+002°)
1.58078307830779e+008	(1.74014835635199e+001dB,1.76176750294400e+002°)
1.58115811581154e+008	(1.74014847141115e+001dB,1.76175634823305e+002°)
1.58153315331529e+008	(1.74014858649553e+001dB,1.76174519403777e+002°)
1.58190819081904e+008	(1.74014870160084e+001dB,1.76173404035775e+002°)
1.58228322832279e+008	(1.74014881673044e+001dB,1.76172288719274e+002°)
1.58265826582654e+008	(1.74014893187838e+001dB,1.76171173454199e+002°)
1.58303330333029e+008	(1.74014904705374e+001dB,1.76170058240598e+002°)
1.58340834083404e+008	(1.74014916225076e+001dB,1.76168943078358e+002°)
1.58378337833779e+008	(1.74014927746749e+001dB,1.76167827967468e+002°)
1.58415841584154e+008	(1.74014939271039e+001dB,1.76166712907908e+002°)
1.58453345334529e+008	(1.74014950797512e+001dB,1.76165597899629e+002°)
1.58490849084904e+008	(1.74014962326311e+001dB,1.76164482942613e+002°)
1.58528352835279e+008	(1.74014973857099e+001dB,1.76163368036780e+002°)
1.58565856585654e+008	(1.74014985390152e+001dB,1.76162253182128e+002°)
1.58603360336029e+008	(1.74014996925846e+001dB,1.76161138378647e+002°)
1.58640864086404e+008	(1.74015008463780e+001dB,1.76160023626275e+002°)
1.58678367836779e+008	(1.74015020003957e+001dB,1.76158908924963e+002°)
1.58715871587154e+008	(1.74015031546406e+001dB,1.76157794274703e+002°)
1.58753375337529e+008	(1.74015043091014e+001dB,1.76156679675434e+002°)
1.58790879087904e+008	(1.74015054637793e+001dB,1.76155565127137e+002°)
1.58828382838279e+008	(1.74015066187226e+001dB,1.76154450629786e+002°)
1.58865886588654e+008	(1.74015077738937e+001dB,1.76153336183340e+002°)
1.58903390339029e+008	(1.74015089292717e+001dB,1.76152221787742e+002°)
1.58940894089404e+008	(1.74015100848682e+001dB,1.76151107442984e+002°)
1.58978397839779e+008	(1.74015112407108e+001dB,1.76149993149022e+002°)
1.59015901590154e+008	(1.74015123967756e+001dB,1.76148878905829e+002°)
1.59053405340529e+008	(1.74015135530790e+001dB,1.76147764713351e+002°)
1.59090909090904e+008	(1.74015147096131e+001dB,1.76146650571593e+002°)
1.59128412841280e+008	(1.74015158663572e+001dB,1.76145536480461e+002°)
1.59165916591655e+008	(1.74015170233652e+001dB,1.76144422439990e+002°)
1.59203420342030e+008	(1.74015181805848e+001dB,1.76143308450091e+002°)
1.59240924092405e+008	(1.74015193380177e+001dB,1.76142194510747e+002°)
1.59278427842780e+008	(1.74015204956903e+001dB,1.76141080621930e+002°)
1.59315931593155e+008	(1.74015216535986e+001dB,1.76139966783606e+002°)
1.59353435343530e+008	(1.74015228117318e+001dB,1.76138852995727e+002°)
1.59390939093905e+008	(1.74015239701020e+001dB,1.76137739258273e+002°)
1.59428442844280e+008	(1.74015251286957e+001dB,1.76136625571203e+002°)
1.59465946594655e+008	(1.74015262875145e+001dB,1.76135511934478e+002°)
1.59503450345030e+008	(1.74015274465756e+001dB,1.76134398348080e+002°)
1.59540954095405e+008	(1.74015286058693e+001dB,1.76133284811963e+002°)
1.59578457845780e+008	(1.74015297653723e+001dB,1.76132171326097e+002°)
1.59615961596155e+008	(1.74015309251404e+001dB,1.76131057890454e+002°)
1.59653465346530e+008	(1.74015320850890e+001dB,1.76129944504967e+002°)
1.59690969096905e+008	(1.74015332453073e+001dB,1.76128831169645e+002°)
1.59728472847280e+008	(1.74015344057634e+001dB,1.76127717884442e+002°)
1.59765976597655e+008	(1.74015355664236e+001dB,1.76126604649305e+002°)
1.59803480348030e+008	(1.74015367273309e+001dB,1.76125491464229e+002°)
1.59840984098405e+008	(1.74015378884530e+001dB,1.76124378329154e+002°)
1.59878487848780e+008	(1.74015390498483e+001dB,1.76123265244075e+002°)
1.59915991599155e+008	(1.74015402114316e+001dB,1.76122152208913e+002°)
1.59953495349530e+008	(1.74015413732796e+001dB,1.76121039223698e+002°)
1.59990999099905e+008	(1.74015425353142e+001dB,1.76119926288330e+002°)
1.60028502850280e+008	(1.74015436976200e+001dB,1.76118813402825e+002°)
1.60066006600655e+008	(1.74015448601210e+001dB,1.76117700567103e+002°)
1.60103510351030e+008	(1.74015460228880e+001dB,1.76116587781179e+002°)
1.60141014101405e+008	(1.74015471858881e+001dB,1.76115475045001e+002°)
1.60178517851780e+008	(1.74015483490944e+001dB,1.76114362358520e+002°)
1.60216021602155e+008	(1.74015495125534e+001dB,1.76113249721733e+002°)
1.60253525352530e+008	(1.74015506762526e+001dB,1.76112137134579e+002°)
1.60291029102906e+008	(1.74015518401492e+001dB,1.76111024597029e+002°)
1.60328532853281e+008	(1.74015530042918e+001dB,1.76109912109057e+002°)
1.60366036603656e+008	(1.74015541686824e+001dB,1.76108799670636e+002°)
1.60403540354031e+008	(1.74015553333062e+001dB,1.76107687281720e+002°)
1.60441044104406e+008	(1.74015564981638e+001dB,1.76106574942283e+002°)
1.60478547854781e+008	(1.74015576632250e+001dB,1.76105462652260e+002°)
1.60516051605156e+008	(1.74015588285418e+001dB,1.76104350411691e+002°)
1.60553555355531e+008	(1.74015599940958e+001dB,1.76103238220479e+002°)
1.60591059105906e+008	(1.74015611598842e+001dB,1.76102126078615e+002°)
1.60628562856281e+008	(1.74015623258881e+001dB,1.76101013986059e+002°)
1.60666066606656e+008	(1.74015634921441e+001dB,1.76099901942770e+002°)
1.60703570357031e+008	(1.74015646586108e+001dB,1.76098789948728e+002°)
1.60741074107406e+008	(1.74015658253346e+001dB,1.76097678003909e+002°)
1.60778577857781e+008	(1.74015669922845e+001dB,1.76096566108260e+002°)
1.60816081608156e+008	(1.74015681594670e+001dB,1.76095454261764e+002°)
1.60853585358531e+008	(1.74015693268976e+001dB,1.76094342464373e+002°)
1.60891089108906e+008	(1.74015704945598e+001dB,1.76093230716081e+002°)
1.60928592859281e+008	(1.74015716624340e+001dB,1.76092119016801e+002°)
1.60966096609656e+008	(1.74015728305647e+001dB,1.76091007366551e+002°)
1.61003600360031e+008	(1.74015739989080e+001dB,1.76089895765272e+002°)
1.61041104110406e+008	(1.74015751674717e+001dB,1.76088784212952e+002°)
1.61078607860781e+008	(1.74015763363087e+001dB,1.76087672709557e+002°)
1.61116111611156e+008	(1.74015775053879e+001dB,1.76086561255030e+002°)
1.61153615361531e+008	(1.74015786746655e+001dB,1.76085449849353e+002°)
1.61191119111906e+008	(1.74015798441977e+001dB,1.76084338492507e+002°)
1.61228622862281e+008	(1.74015810139590e+001dB,1.76083227184435e+002°)
1.61266126612656e+008	(1.74015821839646e+001dB,1.76082115925107e+002°)
1.61303630363031e+008	(1.74015833541869e+001dB,1.76081004714502e+002°)
1.61341134113406e+008	(1.74015845246774e+001dB,1.76079893552607e+002°)
1.61378637863781e+008	(1.74015856953580e+001dB,1.76078782439335e+002°)
1.61416141614156e+008	(1.74015868662963e+001dB,1.76077671374690e+002°)
1.61453645364532e+008	(1.74015880374958e+001dB,1.76076560358659e+002°)
1.61491149114907e+008	(1.74015892089134e+001dB,1.76075449391171e+002°)
1.61528652865282e+008	(1.74015903805591e+001dB,1.76074338472204e+002°)
1.61566156615657e+008	(1.74015915524400e+001dB,1.76073227601727e+002°)
1.61603660366032e+008	(1.74015927245348e+001dB,1.76072116779709e+002°)
1.61641164116407e+008	(1.74015938969102e+001dB,1.76071006006117e+002°)
1.61678667866782e+008	(1.74015950695141e+001dB,1.76069895280946e+002°)
1.61716171617157e+008	(1.74015962423041e+001dB,1.76068784604103e+002°)
1.61753675367532e+008	(1.74015974154013e+001dB,1.76067673975621e+002°)
1.61791179117907e+008	(1.74015985886935e+001dB,1.76066563395422e+002°)
1.61828682868282e+008	(1.74015997622268e+001dB,1.76065452863485e+002°)
1.61866186618657e+008	(1.74016009359996e+001dB,1.76064342379792e+002°)
1.61903690369032e+008	(1.74016021100201e+001dB,1.76063231944302e+002°)
1.61941194119407e+008	(1.74016032842740e+001dB,1.76062121556981e+002°)
1.61978697869782e+008	(1.74016044587510e+001dB,1.76061011217794e+002°)
1.62016201620157e+008	(1.74016056334554e+001dB,1.76059900926707e+002°)
1.62053705370532e+008	(1.74016068084272e+001dB,1.76058790683703e+002°)
1.62091209120907e+008	(1.74016079836269e+001dB,1.76057680488746e+002°)
1.62128712871282e+008	(1.74016091590687e+001dB,1.76056570341805e+002°)
1.62166216621657e+008	(1.74016103347464e+001dB,1.76055460242827e+002°)
1.62203720372032e+008	(1.74016115106486e+001dB,1.76054350191803e+002°)
1.62241224122407e+008	(1.74016126867890e+001dB,1.76053240188680e+002°)
1.62278727872782e+008	(1.74016138631821e+001dB,1.76052130233463e+002°)
1.62316231623157e+008	(1.74016150397978e+001dB,1.76051020326096e+002°)
1.62353735373532e+008	(1.74016162166358e+001dB,1.76049910466523e+002°)
1.62391239123907e+008	(1.74016173937572e+001dB,1.76048800654769e+002°)
1.62428742874282e+008	(1.74016185711103e+001dB,1.76047690890768e+002°)
1.62466246624657e+008	(1.74016197486632e+001dB,1.76046581174481e+002°)
1.62503750375032e+008	(1.74016209264738e+001dB,1.76045471505873e+002°)
1.62541254125407e+008	(1.74016221045510e+001dB,1.76044361884958e+002°)
1.62578757875782e+008	(1.74016232828177e+001dB,1.76043252311651e+002°)
1.62616261626158e+008	(1.74016244613619e+001dB,1.76042142785967e+002°)
1.62653765376533e+008	(1.74016256401088e+001dB,1.76041033307821e+002°)
1.62691269126908e+008	(1.74016268191489e+001dB,1.76039923877233e+002°)
1.62728772877283e+008	(1.74016279983677e+001dB,1.76038814494123e+002°)
1.62766276627658e+008	(1.74016291778449e+001dB,1.76037705158496e+002°)
1.62803780378033e+008	(1.74016303575956e+001dB,1.76036595870332e+002°)
1.62841284128408e+008	(1.74016315375545e+001dB,1.76035486629568e+002°)
1.62878787878783e+008	(1.74016327177549e+001dB,1.76034377436161e+002°)
1.62916291629158e+008	(1.74016338981806e+001dB,1.76033268290121e+002°)
1.62953795379533e+008	(1.74016350788672e+001dB,1.76032159191402e+002°)
1.62991299129908e+008	(1.74016362597975e+001dB,1.76031050139960e+002°)
1.63028802880283e+008	(1.74016374409751e+001dB,1.76029941135773e+002°)
1.63066306630658e+008	(1.74016386223751e+001dB,1.76028832178815e+002°)
1.63103810381033e+008	(1.74016398040069e+001dB,1.76027723269035e+002°)
1.63141314131408e+008	(1.74016409858672e+001dB,1.76026614406418e+002°)
1.63178817881783e+008	(1.74016421680112e+001dB,1.76025505590946e+002°)
1.63216321632158e+008	(1.74016433503781e+001dB,1.76024396822561e+002°)
1.63253825382533e+008	(1.74016445329507e+001dB,1.76023288101228e+002°)
1.63291329132908e+008	(1.74016457158218e+001dB,1.76022179426968e+002°)
1.63328832883283e+008	(1.74016468989046e+001dB,1.76021070799683e+002°)
1.63366336633658e+008	(1.74016480822140e+001dB,1.76019962219377e+002°)
1.63403840384033e+008	(1.74016492657815e+001dB,1.76018853686033e+002°)
1.63441344134408e+008	(1.74016504495911e+001dB,1.76017745199570e+002°)
1.63478847884783e+008	(1.74016516336182e+001dB,1.76016636760007e+002°)
1.63516351635158e+008	(1.74016528179229e+001dB,1.76015528367299e+002°)
1.63553855385533e+008	(1.74016540024322e+001dB,1.76014420021407e+002°)
1.63591359135908e+008	(1.74016551871887e+001dB,1.76013311722292e+002°)
1.63628862886283e+008	(1.74016563722105e+001dB,1.76012203469959e+002°)
1.63666366636658e+008	(1.74016575574701e+001dB,1.76011095264343e+002°)
1.63703870387033e+008	(1.74016587429474e+001dB,1.76009987105420e+002°)
1.63741374137408e+008	(1.74016599287143e+001dB,1.76008878993186e+002°)
1.63778877887784e+008	(1.74016611146597e+001dB,1.76007770927556e+002°)
1.63816381638159e+008	(1.74016623009089e+001dB,1.76006662908565e+002°)
1.63853885388534e+008	(1.74016634873578e+001dB,1.76005554936105e+002°)
1.63891389138909e+008	(1.74016646740571e+001dB,1.76004447010213e+002°)
1.63928892889284e+008	(1.74016658610133e+001dB,1.76003339130847e+002°)
1.63966396639659e+008	(1.74016670481819e+001dB,1.76002231297954e+002°)
1.64003900390034e+008	(1.74016682356062e+001dB,1.76001123511507e+002°)
1.64041404140409e+008	(1.74016694232795e+001dB,1.76000015771490e+002°)
1.64078907890784e+008	(1.74016706111983e+001dB,1.75998908077864e+002°)
1.64116411641159e+008	(1.74016717993645e+001dB,1.75997800430590e+002°)
1.64153915391534e+008	(1.74016729877548e+001dB,1.75996692829665e+002°)
1.64191419141909e+008	(1.74016741763989e+001dB,1.75995585275038e+002°)
1.64228922892284e+008	(1.74016753652802e+001dB,1.75994477766674e+002°)
1.64266426642659e+008	(1.74016765544193e+001dB,1.75993370304553e+002°)
1.64303930393034e+008	(1.74016777437695e+001dB,1.75992262888634e+002°)
1.64341434143409e+008	(1.74016789333805e+001dB,1.75991155518907e+002°)
1.64378937893784e+008	(1.74016801232290e+001dB,1.75990048195314e+002°)
1.64416441644159e+008	(1.74016813133215e+001dB,1.75988940917854e+002°)
1.64453945394534e+008	(1.74016825036707e+001dB,1.75987833686488e+002°)
1.64491449144909e+008	(1.74016836942604e+001dB,1.75986726501174e+002°)
1.64528952895284e+008	(1.74016848851004e+001dB,1.75985619361892e+002°)
1.64566456645659e+008	(1.74016860761745e+001dB,1.75984512268608e+002°)
1.64603960396034e+008	(1.74016872674786e+001dB,1.75983405221286e+002°)
1.64641464146409e+008	(1.74016884590432e+001dB,1.75982298219911e+002°)
1.64678967896784e+008	(1.74016896508558e+001dB,1.75981191264451e+002°)
1.64716471647159e+008	(1.74016908428815e+001dB,1.75980084354856e+002°)
1.64753975397534e+008	(1.74016920351759e+001dB,1.75978977491117e+002°)
1.64791479147909e+008	(1.74016932277078e+001dB,1.75977870673195e+002°)
1.64828982898284e+008	(1.74016944205104e+001dB,1.75976763901085e+002°)
1.64866486648659e+008	(1.74016956135290e+001dB,1.75975657174716e+002°)
1.64903990399035e+008	(1.74016968068107e+001dB,1.75974550494087e+002°)
1.64941494149410e+008	(1.74016980003078e+001dB,1.75973443859141e+002°)
1.64978997899785e+008	(1.74016991940791e+001dB,1.75972337269878e+002°)
1.65016501650160e+008	(1.74017003880688e+001dB,1.75971230726247e+002°)
1.65054005400535e+008	(1.74017015823450e+001dB,1.75970124228244e+002°)
1.65091509150910e+008	(1.74017027768138e+001dB,1.75969017775794e+002°)
1.65129012901285e+008	(1.74017039715560e+001dB,1.75967911368933e+002°)
1.65166516651660e+008	(1.74017051665450e+001dB,1.75966805007575e+002°)
1.65204020402035e+008	(1.74017063617802e+001dB,1.75965698691707e+002°)
1.65241524152410e+008	(1.74017075572309e+001dB,1.75964592421304e+002°)
1.65279027902785e+008	(1.74017087529498e+001dB,1.75963486196333e+002°)
1.65316531653160e+008	(1.74017099489270e+001dB,1.75962380016765e+002°)
1.65354035403535e+008	(1.74017111451341e+001dB,1.75961273882591e+002°)
1.65391539153910e+008	(1.74017123416021e+001dB,1.75960167793737e+002°)
1.65429042904285e+008	(1.74017135382964e+001dB,1.75959061750223e+002°)
1.65466546654660e+008	(1.74017147352283e+001dB,1.75957955751970e+002°)
1.65504050405035e+008	(1.74017159324198e+001dB,1.75956849798991e+002°)
1.65541554155410e+008	(1.74017171298582e+001dB,1.75955743891231e+002°)
1.65579057905785e+008	(1.74017183275762e+001dB,1.75954638028701e+002°)
1.65616561656160e+008	(1.74017195254855e+001dB,1.75953532211302e+002°)
1.65654065406535e+008	(1.74017207236837e+001dB,1.75952426439069e+002°)
1.65691569156910e+008	(1.74017219221080e+001dB,1.75951320711931e+002°)
1.65729072907285e+008	(1.74017231207918e+001dB,1.75950215029891e+002°)
1.65766576657660e+008	(1.74017243196854e+001dB,1.75949109392876e+002°)
1.65804080408035e+008	(1.74017255188517e+001dB,1.75948003800893e+002°)
1.65841584158410e+008	(1.74017267182663e+001dB,1.75946898253903e+002°)
1.65879087908785e+008	(1.74017279179143e+001dB,1.75945792751893e+002°)
1.65916591659160e+008	(1.74017291178389e+001dB,1.75944687294826e+002°)
1.65954095409535e+008	(1.74017303179686e+001dB,1.75943581882637e+002°)
1.65991599159910e+008	(1.74017315183791e+001dB,1.75942476515354e+002°)
1.66029102910285e+008	(1.74017327190573e+001dB,1.75941371192924e+002°)
1.66066606660661e+008	(1.74017339199440e+001dB,1.75940265915289e+002°)
1.66104110411036e+008	(1.74017351210778e+001dB,1.75939160682452e+002°)
1.66141614161411e+008	(1.74017363224687e+001dB,1.75938055494384e+002°)
1.66179117911786e+008	(1.74017375240894e+001dB,1.75936950351039e+002°)
1.66216621662161e+008	(1.74017387259833e+001dB,1.75935845252393e+002°)
1.66254125412536e+008	(1.74017399281102e+001dB,1.75934740198444e+002°)
1.66291629162911e+008	(1.74017411305114e+001dB,1.75933635189140e+002°)
1.66329132913286e+008	(1.74017423331228e+001dB,1.75932530224440e+002°)
1.66366636663661e+008	(1.74017435360085e+001dB,1.75931425304343e+002°)
1.66404140414036e+008	(1.74017447391242e+001dB,1.75930320428787e+002°)
1.66441644164411e+008	(1.74017459425003e+001dB,1.75929215597793e+002°)
1.66479147914786e+008	(1.74017471461079e+001dB,1.75928110811272e+002°)
1.66516651665161e+008	(1.74017483500031e+001dB,1.75927006069252e+002°)
1.66554155415536e+008	(1.74017495541038e+001dB,1.75925901371647e+002°)
1.66591659165911e+008	(1.74017507584923e+001dB,1.75924796718502e+002°)
1.66629162916286e+008	(1.74017519630875e+001dB,1.75923692109711e+002°)
1.66666666666661e+008	(1.74017531679431e+001dB,1.75922587545272e+002°)
1.66704170417036e+008	(1.74017543730767e+001dB,1.75921483025207e+002°)
1.66741674167411e+008	(1.74017555784364e+001dB,1.75920378549425e+002°)
1.66779177917786e+008	(1.74017567840350e+001dB,1.75919274117907e+002°)
1.66816681668161e+008	(1.74017579898967e+001dB,1.75918169730649e+002°)
1.66854185418536e+008	(1.74017591959978e+001dB,1.75917065387600e+002°)
1.66891689168911e+008	(1.74017604023379e+001dB,1.75915961088729e+002°)
1.66929192919286e+008	(1.74017616090060e+001dB,1.75914856834073e+002°)
1.66966696669661e+008	(1.74017628158379e+001dB,1.75913752623500e+002°)
1.67004200420036e+008	(1.74017640229481e+001dB,1.75912648457049e+002°)
1.67041704170411e+008	(1.74017652303072e+001dB,1.75911544334668e+002°)
1.67079207920786e+008	(1.74017664379196e+001dB,1.75910440256342e+002°)
1.67116711671161e+008	(1.74017676457593e+001dB,1.75909336222020e+002°)
1.67154215421536e+008	(1.74017688538579e+001dB,1.75908232231695e+002°)
1.67191719171911e+008	(1.74017700622249e+001dB,1.75907128285342e+002°)
1.67229222922287e+008	(1.74017712708408e+001dB,1.75906024382928e+002°)
1.67266726672662e+008	(1.74017724796944e+001dB,1.75904920524415e+002°)
1.67304230423037e+008	(1.74017736888164e+001dB,1.75903816709798e+002°)
1.67341734173412e+008	(1.74017748981568e+001dB,1.75902712939005e+002°)
1.67379237923787e+008	(1.74017761077656e+001dB,1.75901609212038e+002°)
1.67416741674162e+008	(1.74017773176295e+001dB,1.75900505528887e+002°)
1.67454245424537e+008	(1.74017785277261e+001dB,1.75899401889478e+002°)
1.67491749174912e+008	(1.74017797380819e+001dB,1.75898298293823e+002°)
1.67529252925287e+008	(1.74017809487026e+001dB,1.75897194741869e+002°)
1.67566756675662e+008	(1.74017821595663e+001dB,1.75896091233619e+002°)
1.67604260426037e+008	(1.74017833706886e+001dB,1.75894987769016e+002°)
1.67641764176412e+008	(1.74017845820378e+001dB,1.75893884348027e+002°)
1.67679267926787e+008	(1.74017857936494e+001dB,1.75892780970650e+002°)
1.67716771677162e+008	(1.74017870055136e+001dB,1.75891677636823e+002°)
1.67754275427537e+008	(1.74017882176660e+001dB,1.75890574346577e+002°)
1.67791779177912e+008	(1.74017894300176e+001dB,1.75889471099834e+002°)
1.67829282928287e+008	(1.74017906426304e+001dB,1.75888367896568e+002°)
1.67866786678662e+008	(1.74017918554905e+001dB,1.75887264736755e+002°)
1.67904290429037e+008	(1.74017930686477e+001dB,1.75886161620404e+002°)
1.67941794179412e+008	(1.74017942820149e+001dB,1.75885058547430e+002°)
1.67979297929787e+008	(1.74017954956570e+001dB,1.75883955517867e+002°)
1.68016801680162e+008	(1.74017967095424e+001dB,1.75882852531640e+002°)
1.68054305430537e+008	(1.74017979236619e+001dB,1.75881749588724e+002°)
1.68091809180912e+008	(1.74017991380641e+001dB,1.75880646689112e+002°)
1.68129312931287e+008	(1.74018003526749e+001dB,1.75879543832745e+002°)
1.68166816681662e+008	(1.74018015675896e+001dB,1.75878441019652e+002°)
1.68204320432037e+008	(1.74018027827201e+001dB,1.75877338249747e+002°)
1.68241824182412e+008	(1.74018039981243e+001dB,1.75876235523040e+002°)
1.68279327932787e+008	(1.74018052137639e+001dB,1.75875132839481e+002°)
1.68316831683162e+008	(1.74018064296594e+001dB,1.75874030199064e+002°)
1.68354335433537e+008	(1.74018076457996e+001dB,1.75872927601729e+002°)
1.68391839183913e+008	(1.74018088622251e+001dB,1.75871825047505e+002°)
1.68429342934288e+008	(1.74018100788756e+001dB,1.75870722536286e+002°)
1.68466846684663e+008	(1.74018112957867e+001dB,1.75869620068124e+002°)
1.68504350435038e+008	(1.74018125129665e+001dB,1.75868517642944e+002°)
1.68541854185413e+008	(1.74018137303695e+001dB,1.75867415260719e+002°)
1.68579357935788e+008	(1.74018149480650e+001dB,1.75866312921446e+002°)
1.68616861686163e+008	(1.74018161659582e+001dB,1.75865210625065e+002°)
1.68654365436538e+008	(1.74018173841686e+001dB,1.75864108371589e+002°)
1.68691869186913e+008	(1.74018186025843e+001dB,1.75863006160962e+002°)
1.68729372937288e+008	(1.74018198212837e+001dB,1.75861903993166e+002°)
1.68766876687663e+008	(1.74018210402023e+001dB,1.75860801868169e+002°)
1.68804380438038e+008	(1.74018222594197e+001dB,1.75859699785966e+002°)
1.68841884188413e+008	(1.74018234788645e+001dB,1.75858597746489e+002°)
1.68879387938788e+008	(1.74018246985694e+001dB,1.75857495749741e+002°)
1.68916891689163e+008	(1.74018259185278e+001dB,1.75856393795686e+002°)
1.68954395439538e+008	(1.74018271387169e+001dB,1.75855291884291e+002°)
1.68991899189913e+008	(1.74018283591819e+001dB,1.75854190015551e+002°)
1.69029402940288e+008	(1.74018295799380e+001dB,1.75853088189439e+002°)
1.69066906690663e+008	(1.74018308008892e+001dB,1.75851986405865e+002°)
1.69104410441038e+008	(1.74018320221062e+001dB,1.75850884664894e+002°)
1.69141914191413e+008	(1.74018332435886e+001dB,1.75849782966441e+002°)
1.69179417941788e+008	(1.74018344653342e+001dB,1.75848681310492e+002°)
1.69216921692163e+008	(1.74018356873069e+001dB,1.75847579697015e+002°)
1.69254425442538e+008	(1.74018369095495e+001dB,1.75846478125998e+002°)
1.69291929192913e+008	(1.74018381320482e+001dB,1.75845376597410e+002°)
1.69329432943288e+008	(1.74018393548088e+001dB,1.75844275111216e+002°)
